日付,コード,和名,タイトル,区分,ランク,枚数,前日終,始値,高値,安値,現在値,出来高,高値,終値,始値,300,合計,リアル,,もうすぐストップ高TEST,,もうすぐストップ高,合計,1,2160,ジーエヌアイグループ,東マ,制度,医薬品,42804,15:00:00,715,86,,,,,,銘柄,,,自社株買い,逆日歩,信用倍率,時価総額,決算月,,2017/3/11,20AVG出来高,20AVG出来高指数300以上OK,配当利回り（実績),,,,,,,,,,,,,,,,,,,,,,,,,,,,決算期,会計方式,決算発表日,決算月数,売上高,営業利益,経常利益,当期利益,EPS（一株当たり利益）,調整一株当たり利益,BPS（一株当たり純資産）,総資産,自己資本,資本金,有利子負債,自己資本比率,ROA（総資産利益率）,ROE（自己資本利益率）,総資産経常利益率,各項目の意味についてはこちらをご覧下さい。,決算期,会計方式,決算発表日,決算月数,売上高,営業利益,経常利益,当期利益,EPS（一株当たり利益）,調整一株当たり利益,BPS（一株当たり純資産）,総資産,自己資本,資本金,有利子負債,自己資本比率,ROA（総資産利益率）,ROE（自己資本利益率）,総資産経常利益率,外国人株比率   ,輸出比率   ,総数,,,,,変動率3ヶ月,半年,１年,２年,,<浮動株>,,<特定株>,営業CF,投資CF,財務CF,現金等,営業CF前期,投資CF前期,財務CF前期,現金等前期,,,,,,,,
2017/8/10,2454,（株）オールアバウト,もうすぐストップ高TEST,2,7,400,1039,1219,1280,1195,1225,578276,1310,1235,1205,"-8,463","1,022,016",,"261,100","-8,463","194,316",,"566,600",7,"2,454",サービス業,0,"1,227",18,"468,800","739.0～1,339.0",63,62,サービス業,100,,.t&,JASDAQスタンダード,,,,,,0,"10,245",3,2017/4/1 12:38,744,43550,32.96735,0,496,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/11,12か月,7751,75,34,-129,-9.61,---,254.01,4387,3435,1199,22,0.783,-0.0293,-0.0369,0.0077,,2015年3月期,日本方式,2015/5/12,12か月,6309,201,169,88,6.63,6.61,264.34,4414,3561,1187,45,0.807,0.0207,0.0251,0.0398,,,13533700,,0.903703704,,,0.391017173,1,1,0.445037353,0,0.097,0,0.859,242,-608,-34,2297,179,-280,-66,2697,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/2/1,2017/2/12 18:04
2017/8/14,4976,東洋ドライルーブ,もうすぐストップ高,2,3,200,2065,2515,2553,2420,2501,25535,2565,2565,2615,"22,500","1,044,516",,"261,100",,"194,316","22,500","589,100",3,"4,976",化学工業,0,"2,421",17,"10,100","1,565.0～2,565.0",71,38,化学,100,,.t&,JASDAQスタンダード,,,,,,0,"2,224",6,2017/4/1 11:22,1664,1595,2.617395,2.07,1315,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年6月期,日本方式,2016/8/12,12か月,4565,190,85,54,41.36,---,4576.98,7754,6060,375,939,0.782,0.0068,0.0089,0.0107,,2015年6月期,日本方式,2015/8/7,12か月,4840,267,549,333,251.67,---,4632.08,8164,6134,375,1031,0.751,0.0425,0.0565,0.07,,,1355000,,0.772727273,,,0.207800122,0.797546012,0.805882353,0.735241503,0.004,0.143,0.026,0.736,561,-446,-71,2129,401,-147,-258,2057,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/5 17:59
2017/8/14,7743,シード,もうすぐストップ高,1,4,200,2334,2734,2804,2666,2700,126105,2804,2762,2797,"19,100","1,063,616",,"261,100",,"194,316","19,100","608,200",4,"7,743",精密機器,0,"2,680",15,"44,500","1,834.0～2,834.0",69,31,精密機器,100,,.t&,東証1部,,,,"42,871",,7,"21,003",3,2017/4/1 10:05,2131,33475,77.159875,1.19,1531,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/11,12か月,21826,895,834,492,57.73,---,952.95,24768,7952,1841,7174,0.321,0.0198,0.0602,0.0336,,2015年3月期,日本方式,2015/5/12,12か月,18733,541,474,216,25.3,---,980.8,24823,8390,1841,8425,0.338,0.009,0.0259,0.0198,,,9112000,,0.568238213,,,0.246854664,1,1,1,0.012,0.063,0,0.803,1768,-1766,213,1169,1619,-450,-1220,947,0.257523753,0.668365253,0.664973116,0.540942723,0.458060338,526,2017/1/1,2017/1/22 18:07
2017/8/14,3150,（株）グリムス,もうすぐストップ高,2,5,300,1403,1603,1675,1581,1611,87024,1696,1696,1776,"49,200","1,112,816",,"261,100",,"194,316","49,200","657,400",5,"3,150",商社,0,"1,603",14,"52,300","1,103.0～1,703.0",67,42,卸売業,100,,.t&,JASDAQスタンダード,,,,,,0,"5,485",3,2017/4/1 12:18,1321,12335,17.429355,1.77,946,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/16,12か月,6739,575,606,399,104.65,103.81,639.92,4834,2458,599,1479,0.508,0.0899,0.1748,0.1365,,2015年3月期,日本方式,2015/5/14,12か月,6171,356,368,193,53.19,52.59,552.62,4044,2106,599,1165,0.521,0.0541,0.1059,0.1032,,,3881800,,0,,,0.382165605,0.652275379,0.689906348,0.740644038,0.004,0.19,0,0.743,350,356,-194,1646,263,-494,608,1134,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/2/1,2017/2/12 18:10
2017/8/14,3932,(株)アカツキ,もうすぐストップ高TEST,,6,100,9720,9800,10990,9800,10590,13763314,10990,10730,10720,"5,838","1,118,654",,"261,100","5,838","200,154",,"657,400",6,"3,932",サービス業,0,"10,630",9,"1,307,300","8,220.0～11,220.0",61,65,情報・通信,100,,.t&,マザーズ,,,,,,"1,586","63,511",3,2017/4/1 8:28,4845,3519.94,16.4733192,0,2427,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,42502,12か月,5954,2146,1974,1112,97.85,97.51,539.28,9136,7298,2706,572,0.799,0.1769,0.2345,0.314,,2015年3月期,日本方式,‐年0月0日,12か月,4344,577,593,368,33.05,---,122.85,3438,2185,700,250,0.636,0.1458,0.2836,0.2349,,,13570700,,0.189944134,,,0.815811966,0.672603457,0.535786631,0.535786631,0.04,0.101,0.042,0.803,775,-789,4318,6353,463,-427,1154,2060,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/14,6149,小田原エンジニアリング,もうすぐストップ高,2,6,300,1642,1761,1950,1660,1928,602393,2042,1965,2090,"48,300","1,166,954",,"261,100",,"200,154","48,300","705,700",6,"6,149",機械,0,"1,920",17,"332,000","1,242.0～2,042.0",70,51,機械,100,,.t&,JASDAQスタンダード,,,,,,0,"5,843",12,2017/4/1 10:59,889,7660,7.00124,1.64,1215,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年12月期,日本方式,2017/2/14,12か月,10894,914,983,771,137.15,---,1598.21,13413,9346,1250,---,0.697,0.0598,0.0874,0.0762,,2015年12月期,日本方式,2016/2/12,12か月,10319,642,717,344,64.9,---,1563.26,12380,8291,1250,270,0.67,0.0273,0.0423,0.0569,,,6392736,,0.171052632,,,0.308533917,0.129082426,0.383259912,0.387308534,0.062,0.112,0.06,0.706,253,503,-64,2928,634,1065,-116,2161,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/12 18:03
2017/8/14,8508,Ｊトラスト,もうすぐストップ高,1,7,500,855,883,969,879,969,1407280,980,965,970,200,"1,167,154",,"261,100",,"200,154",200,"705,900",7,"8,508",その他金融,0,959,12,"1,468,100","705.0～1,005.0",69,28,その他金融業,100,,.t&,東証2部,,,,,,4,"105,554",3,2017/4/1 9:36,904,1389405,1303.26189,1.28,799,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/13,12か月,75478,-4114,-4678,-5712,-49.65,---,1455.9,508659,163116,53616,51725,0.321,-0.0109,-0.0325,-0.0089,,2015年3月期,日本方式,2015/5/14,12か月,63281,-5217,-2385,10143,85.92,85.61,1591.09,540718,188035,53604,27229,0.348,0.0232,0.0555,-0.0054,45.2,,112530770,,0.030232558,,,0.5,0.276995305,0.351123596,0.368852459,0.178,0.125,0.074,0.555,93,367,-24,562,-164,-124,241,94,0.257523753,0.668365253,0.664973116,0.540942723,0.458060338,526,2017/1/1,2017/1/29 18:11
2017/8/15,3623,ビリングシステム,もうすぐストップ高TEST,2,2,100,6690,7100,7680,7030,7350,394504,7680,7250,7680,"22,149","1,189,303",,"261,100","22,149","222,303",,"705,900",2,"3,623",サービス業,0,"7,410",11,"52,500","5,690.0～7,690.0",72,108,情報・通信,100,,.t&,マザーズ,,,,,,0,"6,499",12,2017/4/1 12:04,3710,36620,145.0152,0.63,3735,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年12月期,日本方式,2017/2/10,12か月,1865,223,222,-55,-34.66,---,1062.51,5874,1693,1237,215,0.288,-0.0089,-0.0316,0.0359,,2015年12月期,日本方式,2016/2/12,12か月,1484,164,165,143,90.73,90.16,1125.87,6491,1787,1231,167,0.275,0.0222,0.0837,0.0256,,,1641100,,0.194444444,,,0.321969697,0.584210526,0.458677686,0.4325,0.201,0.287,0.012,0.487,1165,169,37,5476,1468,-218,-494,4104,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,2017/2/1,2017/2/19 18:00
2017/8/15,6696,,もうすぐストップ高TEST,,3,,2932,3170,3400,3125,3250,952114,3400,3240,3240,"-1,838","1,187,464",,"261,100","-1,838","220,464",,"705,900",3,"6,696",電気機器,0,"3,275",12,"286,500","2,432.0～3,435.0",68,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/15,6628,オンキヨー,もうすぐストップ高TEST,2,4,1600,204,241,273,238,250,3275674,273,251,243,"-14,300","1,173,164",,"261,100","-14,300","206,164",,"705,900",4,"6,628",電気機器,0,252,24,"12,719,000",124.0～284.0,60,120,電気機器,100,,.t&,JASDAQスタンダード,,,,,,0,"11,173",3,2017/4/1 10:42,123,513385,66.226665,0,104,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/13,12か月,64392,-2029,-2241,-1126,-14.89,---,30.97,32316,2506,4011,7690,0.078,-0.0367,-0.3936,-0.073,,2015年3月期,日本方式,2015/5/15,12か月,35563,-2616,-3483,-4060,-64.58,---,44.15,29077,3215,3498,8795,0.111,-0.1408,-0.7985,-0.1208,,,86613695,,0,,,0.542635659,0.407894737,0.464285714,0.254901961,0.146,0.087,0.008,0.673,-150,-1165,-2006,5172,-450,-1227,-752,8021,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/12 18:08
2017/8/15,3135,(株)マーケットエンタープライズ,もうすぐストップ高TEST,,5,700,545,605,607,578,601,13523,607,587,587,"-11,947","1,161,217",,"261,100","-11,947","194,217",,"705,900",5,"3,135",小売業,0,605,11,"22,400",445.0～645.0,60,55,小売業,100,,.t&,マザーズ,,,,,,0,"2,624",6,2017/4/1 8:36,540,0,0,0,520,,,,,,,,,,,,,,,,,,,,,,,,,,前期,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,5076000,,0.370967742,,,0.348162476,0.270531401,0.054316198,0.023688663,0.008,0.143,0,0.822,-31,-66,513,739,68,55,77,325,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/15,2162,日本マニュファクチャリングサービス,もうすぐストップ高TEST,2,3,500,789,804,930,798,880,1185181,930,826,819,"-34,959","1,126,258",,"261,100","-34,959","159,258",,"705,900",3,"2,162",サービス業,0,897,14,"1,347,400",639.0～939.0,72,53,サービス業,100,,.t&,JASDAQスタンダード,,,,,,0,"5,468",3,2017/4/1 12:48,492,32675,16.53355,0.99,390,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,42503,12か月,62179,1940,1350,375,38,37.89,516.47,26234,5104,500,11462,0.195,0.0139,0.0763,0.0501,,2015年3月期,日本方式,42139,12か月,49245,493,733,571,61.67,61.15,537.16,27703,4726,500,12753,0.171,0.0242,0.1222,0.0311,,,10805500,,0.171428571,,,0.416996047,0.52027027,0.604456825,0.221202854,0.017,0.109,0.004,0.729,145,-222,-382,3527,596,667,949,3873,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/2/1,2017/2/5 18:08
2017/8/15,9421,（株）ネプロジャパン,もうすぐストップ高TEST,2,4,200,3110,3740,3760,3360,3565,839390,3760,3475,3645,"10,920","1,137,178",,"261,100","10,920","170,178",,"705,900",4,"9,421",通信,0,"3,610",16,"232,500","2,410.0～3,810.0",71,82,情報・通信,100,,.t&,JASDAQスタンダード,,,,,,0,"6,763",3,2017/4/1 9:13,2410,22190,56.09632,0.4,2327,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/12,12か月,9076,-509,-529,-597,-224.37,---,1171.85,6353,3091,592,1045,0.487,-0.0841,-0.174,-0.0745,,2015年3月期,日本方式,2015/5/14,12か月,12530,-51,-96,3146,1205.88,---,1417.94,7844,3773,592,998,0.481,0.4518,1.4599,-0.0138,,,2675200,,0.158045977,,,0.694620253,0.458886894,0.471969166,0.447175141,0.008,0.193,0,0.718,378,226,-736,437,767,28,-816,568,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/1/1,2017/1/29 18:30
2017/8/15,6545,(株)インターネットインフィニティー,もうすぐストップ高,,5,100,9530,9980,10800,9820,10570,1306825,10840,10530,10460,"-11,300","1,125,878",,"261,100",,"170,178","-11,300","694,600",5,"6,545",サービス業,0,"10,560",11,"125,900","8,030.0～11,030.0",69,85,サービス業,100,,,マザーズ,,,,,,270,"6,774",3,2017/4/1 8:19,5310,336587.5,1817.5725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,前期,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,1254400,,0.593103448,,,0.268518519,0.772413793,0.772413793,0.772413793,,,,,,,,,,,,,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/15,3845,（株）アイフリークホールディングス,もうすぐストップ高,2,6,1200,288,303,350,298,342,771358,355,350,342,-300,"1,125,578",,"261,100",,"170,178",-300,"694,300",6,"3,845",サービス業,0,341,18,"2,297,200",208.0～368.0,66,100,情報・通信,100,,.t&,JASDAQスタンダード,,,,,,0,"2,910",3,2017/4/1 11:54,206,309410,68.0702,0,148,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/13,12か月,620,-12,-6,-9,-0.81,---,6.05,522,72,654,390,0.138,-0.0145,-0.1184,-0.0097,,2015年3月期,日本方式,2015/5/15,12か月,1038,13,15,-31,-2.78,---,6.84,720,80,652,549,0.111,-0.038,-0.6392,0.0184,,,13227700,,0.093023256,,,1.363636364,0.261290323,0.266025641,0.328445748,0.008,0.201,0,0.458,-447,37,394,727,-134,-167,312,730,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/2/1,2017/2/19 18:01
2017/8/15,6149,小田原エンジニアリング,もうすぐストップ高,2,7,200,1965,2090,2288,2065,2239,964179,2288,2179,2200,"-8,100","1,117,478",,"261,100",,"170,178","-8,100","686,200",7,"6,149",機械,0,"2,210",12,"441,000","1,565.0～2,365.0",61,64,機械,100,,.t&,JASDAQスタンダード,,,,,,0,"5,843",12,2017/4/1 10:59,889,7660,7.00124,1.64,1215,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年12月期,日本方式,2017/2/14,12か月,10894,914,983,771,137.15,---,1598.21,13413,9346,1250,---,0.697,0.0598,0.0874,0.0762,,2015年12月期,日本方式,2016/2/12,12か月,10319,642,717,344,64.9,---,1563.26,12380,8291,1250,270,0.67,0.0273,0.0423,0.0569,,,6392736,,0.171052632,,,0.308533917,0.129082426,0.383259912,0.387308534,0.062,0.112,0.06,0.706,253,503,-64,2928,634,1065,-116,2161,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/12 18:03
2017/8/16,3077,ホリイフードサービス,もうすぐストップ高TEST,2,1,600,660,690,758,673,720,64000,760,719,735,"10,117","1,127,595",,"261,100","10,117","180,295",,"686,200",1,"3,077",サービス業,0,734,11,"64,600",560.0～760.0,74,56,小売業,100,,.t&,JASDAQスタンダード,,,,,,2,"3,215",3,2017/4/1 12:21,559,3930,2.22831,1.23,550,,,,,,,,,,,,,,,,,,,,,,,,,,前期,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,5670000,,0,,,0.093474427,0.37037037,0.408163265,0.261437908,0,0.129,0,0.819,792,-1022,60,520,1057,-495,-95,690,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/2/1,2017/2/12 18:09
2017/8/16,3935,(株)エディア,もうすぐストップ高TEST,,2,200,3280,3490,3895,3420,3725,591494,3895,3535,3475,"-33,857","1,093,738",,"261,100","-33,857","146,438",,"686,200",2,"3,935",サービス業,0,"3,775",15,"155,900","2,580.0～3,980.0",71,83,情報・通信,100,,.t&,マザーズ,,,,,,0,"3,398",2,2017/4/1 8:27,1850,310.08,0.6139584,0,2092,,,,,,,,,,,,,,,,,,,,,,,,,,前期,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,1716400,,0.047619048,,,0.492424242,0.151761518,0.082352941,0.082352941,0.009,0.063,0,0.752,151,-52,17,318,90,-72,2,201,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/16,6553,,もうすぐストップ高TEST,,3,,1914,1970,2234,1944,2130,1033285,2234,2160,2188,"13,315","1,107,053",,"261,100","13,315","159,753",,"686,200",3,"6,553",サービス業,0,"2,158",13,"478,000","1,514.0～2,314.0",61,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/8/16,3925,(株)ダブルスタンダード,もうすぐストップ高,,3,100,4870,4900,5410,4885,5330,333752,5410,5370,5300,"-3,300","1,103,753",,"261,100",,"159,753","-3,300","682,900",3,"3,925",サービス業,0,"5,320",9,"63,500","4,170.0～5,570.0",64,43,情報・通信,100,,.t&,マザーズ,,,,,,0,"13,584",3,2017/4/1 8:31,3850,0,0,0.78,3045,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,42502,12か月,948,256,248,159,63.39,60.23,290.83,1111,857,258,---,0.771,0.2152,0.2961,0.3356,,2015年3月期,日本方式,‐年0月0日,12か月,521,149,167,118,61.49,---,112.8,367,217,18,---,0.591,0.4237,0.7468,0.5996,,,3200000,,0.371069182,,,0.368433451,0.909356725,0.932579382,0.550313735,0,0,0,1,204,-31,-20,238,100,-34,12,86,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/17,4563,アンジェス　ＭＧ,もうすぐストップ高TEST,2,2,600,602,652,684,646,667,4915947,684,651,632,"-26,537","1,077,216",,"261,100","-26,537","133,216",,"682,900",2,"4,563",医薬品,0,676,12,"7,282,600",502.0～702.0,74,130,医薬品,100,,.t&,マザーズ,,1,,,,140,"18,230",12,2017/4/1 11:37,247,611410,153.46391,0,253,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年12月期,日本方式,42769,12か月,514,-4763,-4847,-4776,-75.29,---,54.65,4539,3860,17651,---,0.85,-1.0282,-1.1895,-1.0435,,2015年12月期,日本方式,42405,12か月,430,-4171,-4089,-4143,-74.53,---,73.75,4751,4170,15214,---,0.878,-0.6406,-0.7025,-0.6323,,,72631061,,0.057142857,,,0.270916335,0.389473684,0.050754458,0.085865258,0.04,0.456,0.041,0.168,-1456,-27,3389,2295,-1633,7,389,354,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,2017/3/1,2017/3/5 17:56
2017/8/17,6537,ＷＡＳＨハウス(株),もうすぐストップ高,,3,200,2930,3015,3400,3015,3280,986493,3400,3185,3100,"-36,300","1,040,916",,"261,100",,"133,216","-36,300","646,600",3,"6,537",サービス業,0,"3,270",12,"306,000","2,430.0～3,430.0",68,64,サービス業,100,,,マザーズ福岡Q-Board,,,,,,47,"37,259",12,2017/4/1 8:23,5310,216.84,1.1839464,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,前期,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,6824000,,0.75059952,,,0.741758242,0.838427948,0.838427948,0.838427948,,,,,,,,,,,,,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
2017/8/17,6920,レーザーテック,もうすぐストップ高TEST,2,4,200,1820,1960,2097,1960,2063,2136737,2097,2061,2048,"-3,935","1,036,981",,"261,100","-3,935","129,281",,"646,600",4,"6,920",電気機器,0,"2,080",14,"1,041,300","1,420.0～2,220.0",65,37,電気機器,100,,.t&,東証1部,,0,,,,113,"70,338",6,2017/4/1 10:29,1413,277185,413.56002,1.61,2083,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年6月期,日本方式,2016/8/5,12か月,15291,4428,4575,3227,143.18,143.06,966.38,25870,21787,931,---,0.842,0.1304,0.1545,0.1849,,2015年6月期,日本方式,2015/8/7,12か月,15187,4722,4630,2953,131.03,130.89,886.66,23621,19990,931,---,0.846,0.1304,0.1578,0.2044,,,47143200,,0.051903114,-1,2014/8/4,0.416219839,0.853979239,0.895699456,0.900938967,0.217,0.154,0.08,0.366,602,-137,-1303,3967,2575,-52,-2168,4625,0.202294387,0.713107226,0.721133131,0.612712153,0.353744848,2000,2017/3/1,2017/4/2 18:02
2017/8/17,6149,小田原エンジニアリング,もうすぐストップ高TEST,2,1,200,2182,2232,2560,2230,2491,970929,2678,2578,2610,"23,586","1,060,567",,"261,100","23,586","152,867",,"646,600",1,"6,149",機械,0,"2,500",15,"403,100","1,682.0～2,682.0",64,67,機械,100,,.t&,JASDAQスタンダード,,,,,,0,"5,843",12,2017/4/1 10:59,889,7660,7.00124,1.64,1215,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年12月期,日本方式,2017/2/14,12か月,10894,914,983,771,137.15,---,1598.21,13413,9346,1250,---,0.697,0.0598,0.0874,0.0762,,2015年12月期,日本方式,2016/2/12,12か月,10319,642,717,344,64.9,---,1563.26,12380,8291,1250,270,0.67,0.0273,0.0423,0.0569,,,6392736,,0.171052632,,,0.308533917,0.129082426,0.383259912,0.387308534,0.062,0.112,0.06,0.706,253,503,-64,2928,634,1065,-116,2161,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/12 18:03
2017/8/17,5707,東邦亜鉛,もうすぐストップ高,1,3,1000,470,495,525,490,520,3607340,529,524,516,"-4,300","1,056,267",,"261,100",,"152,867","-4,300","642,300",3,"5,707",非鉄金属及び金属製品,0,519,10,"7,041,000",390.0～550.0,61,44,非鉄金属,"1,000",,.t&,東証1部,225銘柄,2,,,,5,"74,177",3,2017/4/1 11:11,513,2516200,1373.8452,1.83,370,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/12,12か月,114144,1397,1007,-16221,-119.45,---,325.4,122160,44188,14630,56248,0.362,-0.1183,-0.2984,0.0073,,2015年3月期,日本方式,2015/5/12,12か月,121093,6895,5567,2743,20.2,---,475.28,151970,64542,14630,62985,0.425,0.0185,0.0441,0.0375,,,135855217,,0.065420561,1,2017/2/27,0.388278388,0.709677419,0.755555556,0.770301624,0.162,0.273,0.142,0.355,62,-112,-3,114,-1,-110,152,165,0.202294387,0.713107226,0.721133131,0.612712153,0.353744848,2000,2017/3/1,2017/3/5 18:02
2017/8/18,6864,エヌエフ回路設計ブロック,もうすぐストップ高TEST,2,1,400,1040,1250,1329,1204,1268,1418735,1340,1340,1640,"146,388","1,202,654",,"261,100","146,388","299,254",,"642,300",1,"6,864",電気機器,0,"1,270",22,"1,101,300","740.0～1,340.0",77,45,電気機器,100,,.t&,JASDAQスタンダード,,,,,,0,"4,899",3,2017/4/1 10:31,742,6565,5.08131,2.58,610,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,2016/5/16,12か月,7628,706,715,457,72.82,---,1137.86,10572,7145,2000,1375,0.676,0.0425,0.0653,0.0664,,2015年3月期,日本方式,2015/5/15,12か月,8309,1085,1060,634,108.31,---,1092.11,10949,6857,953,1442,0.626,0.0608,0.099,0.1016,,,6330000,,0,,,0.356589147,0.556195965,0.56741573,0.394259819,0.002,0.425,0,0.493,759,-517,-352,353,389,-681,121,463,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/4/2 18:02
2017/8/18,4736,日本ラッド,もうすぐストップ高,2,3,400,1007,1245,1265,1188,1226,1426381,1307,1307,1397,"68,100","1,270,754",,"261,100",,"299,254","68,100","710,400",3,"4,736",サービス業,0,"1,215",21,"1,144,200","707.0～1,307.0",69,45,情報・通信,100,,.t&,JASDAQスタンダード,,,,,,831,"5,087",3,2017/4/1 11:29,1034,205145,231.608705,0.44,1470,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,42506,12か月,3502,190,200,328,80.56,---,215.32,2440,879,772,356,0.36,0.1333,0.4666,0.0813,,2015年3月期,日本方式,42142,12か月,3082,-280,-284,-1212,-297.05,---,129.28,2480,527,772,827,0.213,-0.3971,-1.1008,-0.093,,,4505390,,0.03652968,,,0.324180691,0.207751938,0.387972326,0.420362903,0.005,0.195, ‥%,0.538,454,-421,-619,488,406,-722,297,1072,0.338746662,0.620447399,0.613035939,0.494387698,0.443532093,748,2017/3/1,2017/3/5 17:57
2017/8/18,3937,(株)ＡＷＳホールディングス,もうすぐストップ高TEST,,3,200,2597,2684,3095,2649,2991,584373,3100,3100,3200,"34,638","1,305,392",,"261,100","34,638","333,892",,"710,400",3,"3,937",サービス業,0,"3,000",16,"200,200","2,097.0～3,100.0",80,118,情報・通信,100,,.t&,マザーズ,,,,,,0,"8,875",3,2017/4/1 8:26,1460,93.42,0.15031278,0,3275,,,,,,,,,,,,,,,,,,,,,,,,,,前期,2016年3月期,日本方式,‐年0月0日,12か月,2926,193,232,-4,-3.89,---,597.89,1916,729,535,255,0.38,-0.002,-0.0052,0.1156,,2015年3月期,日本方式,‐年0月0日,12か月,2589,141,128,32,28.59,---,656.35,2099,800,535,272,0.381,0.0164,0.0487,0.0656,,,5515600,,0,,,0.324735861,0.274074074,0.224501032,0.224501032,0,0.035,0,0.923,655,655,655,655,410,410,410,410,0.426374043,0.539747054,0.487604163,0.421695901,0.049035732,237,,
